ID,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
207,1.480897404,0.719320245,0.221416554,0.94258542,-0.104495767,0.143943288,0.18458688,1.964096948,-0.6133165,1.82806335
208,0.946415667,1.634362401,0.395985204,1.222709205,-0.391571534,1.85317993,0.389032134,1.609702611,0.199557824,-0.706619447
209,-1.332731042,-0.96875561,-0.643706888,-1.580769165,0.040006138,-0.391617198,-0.585375646,-0.54193468,-0.639980923,0.573154484
210,-0.833359893,-1.121500997,0.557337765,1.031673298,1.656674464,-0.263505324,0.529143025,0.637384159,-0.51677973,0.595199171
211,0.291241941,0.401979591,-0.690154592,0.535529222,-0.399673639,0.401316173,-0.628113675,0.292894331,0.682330653,0.688665265
212,-0.235622714,-0.27469478,0.326572167,0.137081997,-0.77583259,-1.090455091,0.341171346,0.16919042,-0.218451629,-0.762242919
213,-0.792569522,-0.410761777,1.342354849,-1.091035016,2.248363991,-0.663207565,1.27599743,0.893327893,-0.317020802,-1.140795474
214,0.102537507,-0.010890237,1.096477517,0.328608737,1.24820883,-0.21414601,1.051057363,-0.171061378,-0.087579368,-0.108215601
215,-0.187644052,-0.016958203,-0.689078905,-0.045953557,-0.070550465,-0.307222433,-0.650501429,-0.798545857,1.083364844,1.168749898
216,0.761733062,2.371054411,1.209567893,1.749786197,2.060959441,1.684642315,1.337382435,1.728593363,1.042237019,-0.307847194
217,1.662109771,2.199609617,1.593870124,0.682757684,2.27477875,1.296900651,1.679952176,1.218808414,0.715160384,0.694004046
218,0.227956988,-0.497171442,0.863020251,-0.469494311,1.109195117,0.282402559,0.803045622,1.641488072,-0.257911276,-0.582492728
219,-1.609427273,-2.141467733,-1.212642888,-1.81505559,-0.469523299,-2.089353065,-1.149774776,-1.550228762,-0.488603688,0.163573697
220,1.431077186,1.519224182,0.33485545,-0.570128633,-0.839739188,1.715553427,0.46757692,0.327436587,1.207034452,-1.248066244
221,-0.532297831,-0.458053929,-0.770030903,-0.419859611,-0.271060811,0.108993327,-0.754872748,-0.756982033,0.917702958,-0.940924535
222,-0.587850053,-1.67898571,0.847133063,-0.253656658,1.133225386,0.157498773,0.879203238,0.182812059,-0.235474874,0.372947954
223,0.574795759,-0.528115,0.892068383,0.110569207,1.598332275,0.261431103,0.780480902,0.193190628,-0.090108485,0.609270597
224,0.422871387,-0.095656166,0.932835884,0.708422498,2.221961615,0.645784644,0.965843293,0.834065679,0.847833732,1.098009664
225,-1.35184622,-0.109130421,0.541318561,-0.788890114,-0.391675244,-0.243153433,0.531865724,0.439344381,0.382446844,-0.442802548
226,-0.065540107,-1.034268592,0.899637293,-0.147055301,-0.391305,-0.936432931,0.876217971,-1.296901449,-0.613085099,-1.578176693
227,1.688587061,0.88228015,0.569216282,1.044244537,1.852088376,1.407956463,0.525407182,1.223619396,0.596390101,-0.849248665
228,0.054532026,-0.794319959,0.652454675,-0.592450811,-0.858061364,-0.682950413,0.720830528,0.241126509,-0.413848185,-0.303731383
229,-0.687379142,-0.38855449,-0.010036144,-1.126670478,-0.892969297,-0.142135356,0.024246675,-1.526468845,-0.588091358,-0.102420923
230,0.458571689,0.274758663,1.089521478,0.342063142,-1.123413559,0.10448589,1.097322354,1.445112597,-0.771425027,-0.954323195
231,-0.156020677,0.369712521,-1.865404785,-0.588940993,-1.369613295,0.229200912,-1.889369524,-0.609492925,-0.407108114,-1.595031891
232,-0.174317853,-0.325248689,-1.516356192,-0.401417991,-0.990857143,-0.446640848,-1.516450919,-0.524228319,-0.463720366,-1.116157045
233,1.177683881,1.934142334,0.66398521,1.492082374,-0.625916682,0.813217607,0.690663573,1.016851285,0.642850432,0.844313981
234,-1.478982786,-0.385876617,-1.755154632,-1.940701359,0.449673659,-1.413769793,-1.775038176,-1.09753276,-0.062277142,-1.5115545
235,-1.078714339,-1.838772419,-0.954635222,-1.032894398,0.848330925,-1.546612085,-0.975520786,-0.654102832,-0.870364512,0.077587994
236,0.544962474,0.589842336,-0.771476528,1.453188391,0.301827793,1.687894994,-0.683968891,0.907996168,1.203734178,-0.55836547
237,0.063810933,-0.410589834,0.789731172,0.926812315,0.827150696,0.304151532,0.726163047,0.103385284,-0.058887886,-0.050125756
238,1.536073904,1.068778706,1.346397489,2.117263526,0.745226101,0.991539821,1.266567223,1.513803974,1.236839644,2.127107096
239,-0.388776784,-0.819209042,-1.572984481,0.232930661,-0.422483719,-1.338683894,-1.50186632,-0.983217434,-0.856789886,-0.987352724
240,1.961884955,2.152856911,0.937297892,1.608447005,-0.618403606,1.125317305,0.870096426,1.54471239,0.866649456,-0.201778973
241,-0.800378109,0.239865433,-1.437767748,0.669855048,-0.981764186,-0.70341742,-1.40442809,-0.057940605,0.02853201,0.202252242
242,-1.149988761,-0.273715199,0.306083285,0.295415757,-0.333373076,0.312014792,0.347170986,-0.335804679,-0.091736557,-0.474456454
243,-0.637181299,1.005370449,0.0141176,0.019033519,0.265523901,0.13725604,0.110243092,0.585137493,0.11486937,-0.886815175
244,1.214740763,1.145639044,0.334960456,0.739898165,-0.210408465,0.473207731,0.291394599,0.631764893,0.147342679,-0.257639495
245,1.368243264,0.780676089,0.213021818,0.971481823,-1.344651501,0.822509585,0.143657176,0.701258388,1.200830908,0.96163038
246,-1.152000286,-0.581637348,-1.548829557,-0.215715769,-0.996875591,-0.520048501,-1.511565132,-1.2995889,-0.404031598,-1.59869657
247,0.439374498,-0.561740503,1.05760172,-0.188591152,0.193720694,0.030113903,0.986500689,1.260273213,-0.550167644,1.128074438
248,-0.518442506,-0.803555155,0.196109584,-0.948664061,0.217905147,0.063427198,0.18834345,-0.224878007,-0.61241491,1.04931179
249,0.937448528,2.002448008,0.5088731,0.746417291,-0.385368125,0.394198238,0.485789175,-0.291101269,0.649029353,1.864370043
250,0.897871738,1.985865777,1.074674078,1.981064456,-0.495520221,0.338686495,0.954327547,1.192416361,-0.468046246,1.938599141
251,-1.494022119,-2.118625578,0.008611179,-1.351011317,-0.246999604,-1.848793061,-0.103591809,-0.813853272,0.317503014,-0.123263196
252,-1.107899806,-0.06059648,0.240280017,-0.115033075,0.24698018,-0.374750146,0.172627394,-1.137862257,-0.128740191,-0.735469344
253,2.244059314,2.57342816,0.535858841,1.728066444,1.927172193,2.387866656,0.518769002,3.165239775,0.826452016,0.691945681
254,0.084656807,-0.253277358,0.351169414,0.872394468,1.997118658,0.466066896,0.361641617,-0.792968744,-0.40402664,0.235805199
255,-1.423116076,-1.5498871,-0.886422945,-1.146141541,-1.145011503,-0.548720123,-0.917488232,-2.045295662,-0.495942653,0.216967945
256,0.650329664,0.515201638,1.114716847,0.255786692,0.445889179,1.32062198,1.312372494,-0.017250701,0.619538692,-0.812522643
257,1.702029287,1.418091387,1.12344561,2.337201905,-0.046561368,1.122833358,1.013034456,1.42155694,0.928039131,2.557874394
258,1.340999732,0.955288947,0.397063904,1.668240057,-0.405881333,0.756450072,0.349929729,1.339822683,0.195298636,0.641076227
259,0.759178982,0.394413852,0.322909475,1.090908538,0.131384571,-0.018453549,0.317063367,0.280182826,0.570714636,-0.726916737
260,-1.407684443,-0.607801854,-1.587402009,0.292654578,-0.509185115,-0.372423476,-1.587851726,-0.345680673,0.079019359,-1.444814686
261,-0.019721324,1.421063085,1.269622232,0.076403634,1.485990699,2.240455499,1.358233805,1.551018003,1.0161902,-1.194262349
262,-0.726025716,-0.83345103,-0.717253609,0.29861532,0.581091439,0.81092887,-0.677682523,-0.60806632,0.681263347,-0.986875689
263,-0.239309716,0.951008864,0.895613531,1.440895004,-0.923671185,0.554683812,0.838543803,2.87711171,-0.41191169,0.781437974
264,-1.811058064,-0.370723662,-0.567185497,-0.409165443,-0.654831948,-0.642559844,-0.550029701,-0.738858182,0.058458224,-1.385993633
265,0.05476701,0.625633429,1.214308281,-0.458956133,1.777313443,-0.4022367,1.192201815,0.57560238,-0.396482099,-0.046959264
266,1.384188494,1.247333466,1.119657375,1.276463111,2.271820879,1.379877972,1.15282555,1.737553564,1.083467393,-0.006980579
267,0.711812142,0.699240233,0.673371222,1.170059317,0.664724014,1.488955846,0.709439645,0.552496458,1.013767084,-0.170576146
268,-1.778329782,-1.028140948,-0.489778513,-1.318908551,-0.391368524,-1.672778623,-0.423932504,-0.475198147,-0.770902955,-0.329374402
269,0.250243443,-0.212448311,0.585447329,-0.01318103,1.282014259,0.98485896,0.548956518,0.785737674,-0.434842333,0.863554401
270,-0.756105072,-0.344583453,0.732206276,-1.001233957,1.986686616,-0.264236642,0.682190777,-0.006461415,0.150032599,0.60133058
271,0.17959334,-0.323960477,-0.538078997,0.661975944,0.573992348,0.471362917,-0.372686016,1.408480451,-0.1428529,-0.251660243
272,0.366948397,0.248525411,0.398296687,1.320900301,-1.591290723,-0.54378765,0.355997416,0.170213715,0.034995388,0.003362454
273,1.451010426,0.820299141,0.994047081,1.375077008,0.477293537,1.248220741,0.979829916,1.015055214,-0.929544892,2.531105312
274,1.1140136,1.563940289,1.091813528,1.576142965,-0.711998015,0.15164974,1.063560774,-0.028185974,-0.05088371,1.489297599
275,0.227726933,0.292305858,0.498910226,1.337746872,1.512096026,1.152018083,0.445609321,0.525902261,0.42698592,-0.397519692
276,1.004691677,1.21128682,1.816575791,0.907106815,0.161045157,0.550252294,1.877572913,1.711373377,-0.524221543,1.650216243
277,0.847135548,0.55252663,-0.740211275,0.995807771,-0.818237138,-1.065218798,-0.744794226,-0.349581161,0.408405379,0.420911349
278,-2.160469061,-1.614891257,-2.105074166,-1.26137389,-1.136899783,-0.134179446,-2.031474589,-1.795237052,0.185083559,-1.580101425
279,1.737094251,0.960804295,0.350728754,1.46097894,-0.435971738,0.841585337,0.338469965,1.608925913,1.182998367,0.403906515
280,1.296719833,0.485010839,0.353875507,1.621328043,0.451357783,1.000585947,0.36161483,0.220898532,1.544250394,0.617208237
281,-0.224194769,0.152344527,-2.083620039,-0.491605362,-0.146528231,-0.071315321,-2.102251137,-1.455631064,1.391792102,-0.846497175
282,-0.11378809,0.303248559,-1.304044471,-0.222700353,-0.553115562,0.681054367,-1.33329124,-0.404368274,0.347798391,-1.305759749
283,-0.206519626,-0.169544552,-0.321167746,0.071542244,0.0908515,0.774206337,-0.251832632,-1.126693521,-1.133310652,-0.024431708
284,-0.844525533,-1.477764283,-0.351889168,-1.550999601,0.038970769,-1.614994586,-0.351638949,-1.358410818,-0.539116199,0.048502435
285,0.382580485,0.187543256,-0.92482881,1.531469416,0.282553496,0.702717788,-0.786944784,0.533257496,0.070322401,-1.263083425
286,-1.269605185,-1.368100393,-1.540683304,-1.826212315,-1.642856405,-1.820754667,-1.513077093,-0.525062745,-0.948959485,-0.565113298
287,0.272425649,-0.270492788,-2.082884488,0.667872798,-1.369936183,-0.555425169,-2.019969082,-0.684126403,1.493046612,-1.184422704
288,2.172024222,2.735401559,0.689122266,2.489172824,1.8828765,1.762331644,0.615529026,1.779714101,0.822757893,0.932090389
289,-1.313916415,-1.150308468,-1.807183209,-1.224247825,0.22626922,-1.082736466,-1.775952738,-1.24321597,0.42548931,-1.307483919
290,-1.368610697,-1.51925977,-0.75308574,-0.858504901,-0.299474519,-0.875552847,-0.628680962,-0.929533649,0.255051792,0.522383769
291,-0.886069587,0.100780808,0.068369403,0.039642353,-0.840639827,-0.355363582,0.081699744,-0.398682261,-1.212972366,0.961206264
292,0.930406574,0.035713068,0.288591473,-0.152564907,0.666852025,-0.198151026,0.252183932,1.273387514,0.135181887,1.445214353
293,-0.724697243,0.16726075,-0.285065248,-1.124870537,0.046765486,-0.975257847,-0.227379072,-0.241009221,-0.378655705,0.277936964
294,1.130646589,0.720360759,-0.056992297,1.161678897,-0.048224586,1.083348037,-0.117865887,0.328555392,1.502639045,-0.092276979
295,-1.433939649,-0.364609526,-1.500656183,-0.714970068,-0.997966702,-1.632968927,-1.53978116,-1.026458866,-0.551998522,-1.331306332
296,-1.565596559,-1.364951555,-1.276991633,-1.890000749,-0.478386615,0.245370998,-1.191939182,-1.741529733,-0.09662882,0.06831709
297,-0.935011536,-0.040523196,-1.109834545,-0.22849513,0.120279765,-0.497829296,-1.123196527,-1.083042317,-0.078097452,0.169578795
298,0.311057678,-0.043999609,-1.3265433,-0.90388547,-0.365544978,0.107069717,-1.267452009,-0.133915307,0.948815683,-1.221838082
299,0.764776939,-0.035482742,1.242673414,0.883101857,2.283156866,0.285257065,1.279945677,0.637252244,-0.807740683,0.43392005
300,-0.917149954,-1.455982074,-0.731174013,-1.55415245,-0.961415653,-1.55611536,-0.681532802,-0.425208526,-0.494573283,-0.497698418
301,0.53844264,0.524136954,-1.660207194,0.512628083,-0.727215588,1.411835394,-1.62408494,-0.016454298,0.051661199,-1.331074108
302,1.013745787,1.474441195,1.665842133,0.499993933,1.879572256,0.685301938,1.721761594,0.5294157,0.200029364,1.008931844
303,-0.270954118,-0.40444959,0.729234438,-0.041696202,1.939707396,-0.169664787,0.748085245,0.03029899,-0.027774228,0.525820813
304,0.474918474,1.205157303,0.405265096,-0.381968955,0.142131673,0.830317369,0.374699489,0.72708581,0.315509599,0.583648605
305,0.457367501,0.754983951,0.990646174,1.220004713,2.158787089,0.824459601,0.958645144,0.944438695,0.878039587,-1.062407947
306,0.410860078,-0.564562397,0.744285927,0.81329234,-1.437382543,-0.049249978,0.713123784,0.301364585,-0.694501704,0.872864295
307,-0.264591223,-1.406366166,0.994553179,-0.729785159,1.356702017,-0.263853397,0.909062556,0.462141916,0.386535398,0.862867176
308,1.14564078,2.029884942,0.445536072,0.477663138,-0.145934237,1.239487426,0.463115688,1.75225223,1.185031181,-0.278113347
309,0.087905349,0.990045364,1.431447374,-0.240913863,-0.95456205,-0.607452155,1.434015636,0.447013932,-0.803169187,2.345894262
310,-0.072751438,0.709676618,-0.468967366,-0.604024442,-0.109510913,0.465311647,-0.473496436,0.537582248,-0.500253435,-1.168165088
311,0.793278306,-0.782148034,0.532803636,0.590517488,-0.079165851,0.97834964,0.515510037,-0.354943362,-0.274512828,-0.354546447
312,0.120386384,-0.991606382,-1.150184528,0.170111211,-0.586830598,-0.009961245,-1.165487719,-0.814337235,-0.534510594,0.105815656
313,0.060926579,-0.344229789,-1.716440114,-0.464071654,-1.058833811,-0.467032677,-1.587253474,-0.752744905,-0.773146419,-1.442883853
314,0.974392665,-0.738543482,-0.328017051,1.352075837,0.349540399,-0.368514932,-0.331930434,0.187272381,0.409231474,0.829267907
315,0.1246988,0.435506102,-1.545152556,-0.272154879,-0.359720501,0.429881479,-1.355101118,0.831159873,1.473501356,-0.511948416
316,-1.861669038,-1.195220934,-0.674179987,-1.048378685,-0.920448258,-0.888522726,-0.583391689,-0.745446115,-0.076709274,-1.130885601
317,-1.263095308,-0.8377736,-2.026616235,-0.890448513,-0.053702192,-1.827667257,-1.976126847,-1.674513472,-1.01517627,-0.882637786
318,-0.226891051,-1.195108067,-0.808239239,-0.415094329,-0.880058483,-0.651985431,-1.039134513,0.48944988,0.621755315,-0.056213616
319,-0.53392872,0.056918646,0.264200714,0.750403073,-0.611503198,-0.513120883,0.268543498,0.783993127,-0.249605795,-0.284003847
320,-0.701895886,-1.315371492,-0.266581206,-1.247158519,0.345049493,-0.983023308,-0.231540347,-0.377786712,-0.707123363,-0.044631061
321,0.780482872,0.591149182,0.909114356,-0.465091084,0.975342505,0.274743947,0.888411935,0.020756105,-0.262584424,0.76544608
322,1.002065165,2.681203829,0.404777226,1.140327732,0.122804309,1.178549647,0.392492404,0.979729994,0.148062851,-0.516582003
323,0.372653508,1.369473531,0.405656144,1.254630476,-0.308274223,0.064005938,0.440918558,0.814992912,0.751019179,1.578228725
324,1.233057288,0.470900428,1.019924957,1.60093213,-1.268490959,0.04357892,0.948521213,0.829083109,0.05698239,1.770890157
325,-0.95371191,-2.2499817,-0.037560158,-0.886551333,-0.317748804,-1.463442997,-0.098884303,-1.315733407,-0.587257031,0.281852271
326,-1.088749822,0.575306203,1.103656017,-0.919276533,-1.119324396,-0.553466684,0.963257918,-0.514735698,-0.544575007,0.994539416
327,-0.540056136,-0.465508766,0.992785961,-0.233246929,-0.476377983,-1.170750166,1.002940166,0.736719348,0.006054158,-0.555006318
328,-0.961563059,-1.08199106,-0.430167371,-0.758513814,-0.089507907,-1.030188836,-0.356961144,-0.153601223,0.404610989,-0.63853028
329,-0.552466251,0.763285259,0.454415376,0.324972575,2.166423784,2.364292514,0.437146702,-0.017591614,-0.166661971,-0.324937986
330,0.21487031,-0.157533157,-0.0159917,-0.162197108,-0.791126134,0.551309969,-0.045792595,-0.255722464,-0.595634937,-0.135760784
331,-0.38575492,-0.842352819,-0.987553861,-1.160815721,-0.300359974,-0.496100507,-0.913404051,-0.838141942,-0.063552252,-1.154882397
332,-0.752619901,-0.253439005,-0.914681895,-0.272667921,0.296320326,-0.793198684,-0.834162768,-0.895141198,-0.027962857,0.039160916
333,-0.585100942,0.450068713,0.908947262,-0.719129105,2.383862404,-2.244186173,0.835120367,1.713138639,-0.363148838,-0.417732535
334,0.961403541,1.079729302,0.668357413,1.49862902,-0.095845305,0.089256668,0.751428838,0.17972293,0.378573192,-0.384927491
335,-0.857891899,0.032807015,1.143211659,-0.523096336,2.160849645,-0.195137428,1.166855379,-0.341074797,-1.229244926,-1.416174132
336,-0.114886315,0.476561113,-1.665875548,-0.87313868,-1.171280121,-0.419289041,-1.51952664,-0.982108671,0.970660971,-1.233922424
337,1.504255728,1.029486382,1.467551686,1.333942066,1.975046736,1.447319884,1.389358888,1.243773519,0.428784046,1.95350652
338,-1.448032415,-0.807655457,0.552723394,-0.574297129,-0.756645359,-0.845801105,0.567043071,-0.7333354,-0.08953036,0.213784137
339,-0.818939171,-0.28607361,-0.812061681,-0.684423249,0.464543169,-0.167569406,-0.863635082,0.064901092,0.800782206,-0.600808181
340,0.658006668,0.279149146,0.860442805,0.942654367,1.236808058,0.660954237,0.820251997,0.393059787,-0.188030634,0.219743503
341,0.299698006,-1.256426825,0.950204336,-0.40275947,1.956967456,-0.16245151,0.890856084,-0.485375643,-0.226422499,0.136883686
342,-1.492800253,-1.329715756,-3.152606442,-0.651220353,-1.218091911,-1.145869211,-2.982192742,-2.024713119,-0.582696128,-2.028055902
343,1.681751716,-0.381381974,0.950202678,0.261264715,-0.710395429,0.978424405,0.89319738,-0.153798587,-0.749166159,1.262282637
344,-1.149297457,-1.612755981,-1.292575619,-0.894723992,-1.020874742,1.475097614,-1.227036197,-1.051610284,-0.766705849,-1.499259407
345,-0.128932183,-0.136071352,-0.612462139,-0.577386354,0.055151969,0.476467902,-0.562405456,-0.78365872,-0.67755437,-0.255257438
346,-1.361864289,-1.612810739,-1.722546443,-1.869007338,0.259179361,-2.387784868,-1.729187134,-2.032747201,-0.906390599,-1.764099822
347,-0.173806523,0.709133611,0.674833357,1.078444057,0.174224751,0.081202961,0.727383902,0.737218768,0.017308547,-0.01667454
348,0.485182789,0.373483559,-0.125172179,-0.536432038,1.05155424,0.270373285,-0.110218319,1.284012701,-0.395724346,-0.984630388
349,0.244288995,0.470206547,-1.823859662,-0.353057723,-0.62136007,-0.266439325,-1.772433941,-0.475741206,1.838770582,-1.25621077
350,0.183231417,0.009581292,1.19006184,0.584117279,-1.236469689,0.791703407,1.126382348,1.303090012,0.117769108,1.31169273
351,0.15144013,0.478361963,-0.085239074,-0.296310094,-1.701693851,-0.56654712,-0.134716665,0.583017727,1.261756076,-1.32372151
352,0.292446788,0.49488505,0.961921573,0.723787822,0.49560054,0.545150047,0.956189648,-0.390299529,0.939797822,0.924570917
353,0.521881274,0.921868196,0.036954691,1.056921327,0.592157785,1.867207857,-0.000548448,0.413305377,-0.779455288,1.555522179
354,-0.199694896,1.156669306,1.270730174,1.271247365,1.118952379,-0.17504669,1.292350688,1.481952517,-0.032167888,-0.978940403
355,0.861714563,-0.71954549,0.539752627,-0.120258451,-0.588223823,0.86145994,0.513127805,0.967049392,-0.627492722,1.139828419
356,0.804995939,0.198967264,-1.90992572,0.501188318,-1.540438993,0.738198096,-1.908609386,-0.33048734,1.379072399,0.70906957
357,0.371928718,0.358846794,0.519798224,0.780434311,-0.523812628,0.360015742,0.486020164,0.495309498,0.031896847,-0.247948647
358,-0.012948861,-0.212328703,0.536205623,-1.052377258,0.369865486,-0.323415948,0.535100424,-0.07872156,-0.075259247,-0.043798147
359,0.588376403,0.259755477,-0.044137949,0.123117577,-0.202747947,-0.146341494,-0.0129495,-0.465192353,0.177789704,-0.385925352
360,1.076354853,1.575237191,0.886202176,1.879470523,1.778176608,0.990945164,0.810679471,1.163906939,-0.273996762,1.29118617
361,0.817129119,0.382172349,0.817416911,0.614480717,-0.20889087,0.560931434,0.6755732,1.22255313,-0.609031551,1.398992866
362,-1.011151747,-1.408013116,0.542964072,-1.154039085,-0.556977839,-0.797572447,0.504621212,-0.141720631,-0.518964295,0.397385789
363,1.247331294,-0.004166443,0.56621338,0.981683022,-0.444651624,0.992576213,0.635107458,0.046451746,-0.825104844,-0.951334074
364,-0.725548946,1.589664478,1.462213181,-0.151958957,2.28767828,0.85542311,1.41846686,0.574972634,0.481360489,-0.016708085
365,1.421802779,1.121543998,0.386861025,1.31644415,-0.165891562,0.77716739,0.382702566,0.046124496,1.120481812,1.336050899
366,-0.43730521,-0.233385062,-0.128079274,-1.221354163,-0.631550499,-0.745308597,-0.160647913,-0.643057763,-0.148723585,-0.133520576
367,-0.854892628,-1.535835948,-0.993384577,-0.650603386,-0.32145461,0.225079112,-1.100372134,-1.618354421,-0.208688758,-0.997447149
368,0.900063627,0.438691093,0.033251746,1.021607161,-0.57285421,1.276656387,0.018900295,0.390525721,0.985241573,0.262657331
369,0.361879586,1.168327476,0.613619979,0.97458105,0.05677698,1.560273886,0.602470002,1.258586764,1.430587386,1.462327149
370,-0.152133567,-1.636912512,-0.186441618,-0.301316456,0.472500579,-0.937176794,-0.178909079,-0.251720268,0.085154565,0.139926438
371,-2.036729753,-1.190802873,0.179992189,-1.050071799,-0.054255063,-1.682916614,0.246757268,-0.437318282,-0.155565318,-0.739364429
372,-1.015346996,-1.214244193,0.488477129,-0.562300546,0.738246643,-0.689881879,0.464389053,-1.292729221,-0.191358359,-0.628774378
373,1.204543059,0.255520109,-1.276717542,1.624555076,-0.092937218,0.839052878,-1.146723599,-0.148530712,0.953656955,1.555392674
374,0.199196484,0.00761069,0.670313454,0.653686777,-0.347783232,0.950424038,0.659588406,0.314921793,-0.025229015,1.823989146
375,-0.657514625,-1.225918412,-0.772189983,-1.92500033,-0.639375079,-1.516989613,-0.708366744,-1.730984267,-0.322820794,-1.635165314
376,1.983967675,0.761378571,1.393460432,0.872828492,2.532826306,-0.249579571,1.258314672,1.021848036,-0.615296762,1.052299221
377,-0.232932824,-0.210256738,-0.13147677,-0.410260626,-0.778953649,-0.270613637,-0.149388483,-0.453594409,-0.157203679,-0.500253342
378,0.549491677,-0.154304935,-0.292089372,0.541596838,-0.534280466,1.472765348,-0.197667693,-0.4178921,1.168275959,-1.128248574
379,-0.010561393,0.748267078,-1.02168485,1.673560144,-0.785105801,0.469617057,-0.965638534,-0.081948708,1.629359716,-0.962904892
380,-1.73237902,-1.94845801,-2.164493464,-2.580493049,-0.215197461,-1.552671401,-2.111984214,-2.160785079,-0.667987004,-1.491075777
381,-0.979069674,-0.929871811,-1.275807005,-1.410573233,-0.896617975,-0.736403404,-1.214251522,-0.902524182,-0.764474572,-0.472232874
382,-0.04698985,-0.621140984,-0.930076726,-0.382033208,-0.866403901,-0.008930253,-0.911969217,-0.979920204,-1.172662577,0.100003102
383,1.485378764,1.001170895,1.002234402,0.846270294,-1.703177407,0.359170912,0.896825477,0.457932277,-0.295726687,2.155297241
384,0.951935728,0.894017094,0.329501679,-0.535363149,2.142003512,1.002545051,0.352140349,0.673438845,0.290940427,-1.21350589
385,0.449377781,1.091732523,1.281003102,0.685534578,-0.315051631,0.937576173,1.239407424,1.49293578,0.660622019,1.000453995
386,1.082295533,0.620913275,-1.276372568,1.089952644,-0.555858381,0.881925876,-1.233482654,0.612701603,0.739547081,-0.738827762
387,-0.110976886,-0.841182259,0.083528708,-0.049958402,-0.550336129,-0.690593297,0.044545075,-0.681246858,0.921845588,0.328636734
388,-0.204841564,-0.095053093,1.14569964,-0.08201607,1.9795143,-0.328550531,1.113217674,0.485273021,-0.433149288,-0.363768629
389,-0.526748136,-0.758382794,-0.758238979,-1.038106216,-0.192864452,0.409441183,-0.786328925,-0.495968604,0.102507845,-1.007496336
390,1.342004821,1.565440317,0.691361405,0.818273839,-0.39168179,0.882949195,0.684797258,1.518397225,0.394861684,-1.42841529
391,1.359887702,0.977037546,0.430158649,-0.307939242,-0.949095343,2.050861254,0.42316537,1.27406174,0.806669681,-0.44701931
392,1.909619442,0.438422617,0.603671657,1.309000756,-0.772333188,1.213963465,0.649662153,0.904824098,0.163859417,1.566687355
393,0.526761606,0.471587703,0.007329524,1.023486958,-0.470779227,0.960048493,0.0384576,1.014073116,0.64457811,-1.454278298
394,-1.813533618,-1.192550759,0.419015103,-1.067537322,-0.952418843,0.016959518,0.38166986,-1.242572468,-0.261408962,0.194331717
395,0.517004022,1.218050699,0.904389177,0.569113916,0.617377334,1.947242276,0.879251074,0.739899296,0.69582295,0.410590271
396,-0.369730186,-0.60122799,-0.03427295,-0.571581434,-0.517776103,0.136966187,-0.106954257,-0.645360987,0.005187456,0.198690983
397,-1.081225216,-0.91777416,-1.319995912,-0.951343639,-1.131381372,-1.557745142,-1.184604161,-0.885298016,-1.173211777,-1.118762547
398,-0.138310581,-0.218957718,-3.137404903,-0.96143662,-0.326249738,-1.134625878,-2.964209966,-1.82165979,-0.112714549,-1.011079652
399,-1.20988215,-0.789907835,-0.453755349,-1.015005117,0.219318765,-0.46386999,-0.413495931,-0.742856351,-0.07854725,-1.913103515
400,-1.999886116,-1.638752237,-1.763217598,-1.586502066,-0.057888263,-1.877713609,-1.786802963,-1.307247705,0.123822596,-0.154668914
401,-0.963009319,-1.648314507,0.456579012,-0.217789804,1.897404126,-1.2747832,0.437991811,0.054483752,-1.781735655,0.221283287
402,0.592901416,1.516835357,1.138309546,0.741930125,1.173837664,-0.0964147,1.051242407,2.118234284,-0.373096349,0.357690466
403,1.959667041,1.526332187,1.10293075,1.376510857,1.180120731,1.729438672,0.947680333,0.855023374,0.423243179,2.333051501
404,0.462569672,0.468254149,0.532400139,0.231370436,-0.317874335,-0.572479167,0.553437666,0.984237273,-0.516872515,0.214244223
405,-0.017435626,0.674891429,0.698000613,0.872523044,-1.451084505,0.301786544,0.667269189,-0.014243417,-0.764860042,-1.068586012
406,-0.006363684,0.012512476,0.156407241,1.080535838,-1.113331934,0.287805955,0.194644367,0.099157911,0.166183761,-1.142800079
407,0.995163623,-0.177412776,-0.016861852,0.92838275,-0.588572016,-0.099940552,-0.066445728,-0.355328097,-0.181903214,-1.509421316
408,0.038857077,-0.75882547,0.725646923,-0.375534909,1.701088391,-0.843631101,0.667984438,1.658683073,0.09822853,0.612658962
409,0.342836402,0.585557835,-1.011688496,-0.271850921,-0.601236519,0.812435756,-1.041374124,-0.480532221,-0.190107677,-0.526656168
410,0.279902871,-0.381927719,0.023687353,0.16462817,-0.058292371,-0.136526594,-0.029958918,-0.363796307,0.201951493,0.82863371
411,-1.619466453,-0.708261654,-0.26870932,-0.43906096,-0.644343368,-1.364659149,-0.221970279,-1.286908392,-0.5300799,-0.131484046
412,2.134537075,1.305588016,0.750902298,1.546463794,-0.915028771,0.544742045,0.738514457,0.825104655,1.189377869,0.217030402
413,-1.543841592,-1.032460081,-0.678173703,-1.392770978,-0.316949924,-0.68435184,-0.626097164,-0.956119406,-1.516207378,-1.474862172
